Time [s],PID,Address,Endpoint,Frame #,Data,CRC
3.887098664000000,NAK,,,,,
3.888035340000000,SOF,,,0x15B,,0x16
3.888039736000000,OUT,0x16,0x01,,,0x18
3.888043004000000,DATA0,,,,0xFF 0x55 0x5F 0xFA 0x3C 0xB8 0x32 0x26 0x09 0x2D 0x50 0xE8 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0xC3 0xBC,0x2324
3.888093344000000,ACK,,,,,
3.888095268000000,IN,0x16,0x01,,,0x18
3.888098348000000,NAK,,,,,
3.889035320000000,SOF,,,0x15C,,0x19
3.889039152000000,OUT,0x16,0x01,,,0x18
3.889042416000000,DATA1,,,,0xFF 0x55 0x5F 0xFA 0x3C 0xB8 0x32 0x26 0x09 0x2D 0x78 0xE8 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0xEB 0xE4,0x98A4
3.889092756000000,ACK,,,,,
3.889094680000000,IN,0x16,0x01,,,0x18
3.889097760000000,NAK,,,,,
3.890035300000000,SOF,,,0x15D,,0x06
3.890039916000000,OUT,0x16,0x01,,,0x18
3.890043180000000,DATA0,,,,0xFF 0x55 0x5F 0xFA 0x3C 0xB8 0x32 0x26 0x09 0x2D 0xA0 0xE8 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x13 0x0C,0x9239
3.890093516000000,ACK,,,,,
3.890095444000000,IN,0x16,0x01,,,0x18
3.890098544000000,NAK,,,,,
3.891035280000000,SOF,,,0x15E,,0x0E
3.891039912000000,OUT,0x16,0x01,,,0x18
3.891043176000000,DATA1,,,,0xFF 0x55 0x5F 0xFA 0x3C 0xB8 0x32 0x26 0x09 0x2D 0xC8 0xE8 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x3B 0x34,0x28DF
